,MMAF_CODE,MMSI,COLCT_DT,REG_ANS,COMM_TYPE,LATITUDE,LONGITUDE,INSTALL_DT,LANTERN_STATUS,RACON_STATUS,BATTERY_STATUS,CHARGER_STATUS,SOLAR_STATUS,DATALOGGER_STATUS,SPARE_STATUS,MAIN_VOLT_STATUS,SUB_VOLT_STATUS,SOLAR_VOLT_STATUS,WIND_VOLT_STATUS,WAVE_VOLT_STATUS,CHARGER_VOLT_STATUS,BATTERY_VOLT_STATUS,SPARE_VOLT_STATUS,AIS_CURR_STATUS,LANTERN_CURR_STATUS,DATALOGGER_CURR_STATUS,SPARE_CURR_STATUS,WIND_SPEED_STATUS,WIND_DIRECT_STATUS,AIR_TEMPER_STATUS,HUMIDITY_STATUS,DEW_POINT_STATUS,AIR_PRESSURE_STATUS,HORIZON_VISIBL_STATUS,WATER_LEVEL_STATUS,CURRENT1_STATUS,CURRENT2_STATUS,CURRENT3_STATUS,WAVE_HEIGHT_STATUS,WAVE_DRC_STATUS,SWELL_HEIGHT_STATUS,SWELL_DRC_STATUS,WATER_TEMPER_STATUS,PRECIPI_TYPE_STATUS,SALINITY_STATUS,ICE_STATUS,HEAT_PROSTR_STATUS,HELIOGRAPH_STATUS,OXYGEN_STATUS,OXYGEN_SATUR_STATUS,PH_STATUS,CHLOROPHYLL_STATUS,MUDDINESS_STATUS,PRECIPI_STATUS,CHARGER_CURR_STATUS,DISCHARGER_CURR_STATUS,VTS_ID,BASESTATION_ID,REGIST_USER_NO,REGIST_DT,UPDT_USER_NO,UPDT_DT
2695526,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2681218,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2681213,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2681209,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2681190,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2681182,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2680174,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2680042,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2680036,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2680029,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2680010,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2680222,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2680216,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2680199,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2680192,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2680188,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2677759,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2677748,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2677743,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2677715,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2691671,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2691654,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2691648,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2691641,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2691457,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2677922,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2677917,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2677898,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2677890,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2677884,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2697526,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2697516,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2697497,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2697490,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2691895,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2691877,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2691871,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2691867,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2691683,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2730242,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2730239,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2730218,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2730213,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2730209,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2726948,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2726941,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2726934,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2726917,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2730251,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2681446,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2681429,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2681421,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2681416,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2681226,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2727167,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2727159,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2727141,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2726967,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2726963,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2687596,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2687588,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2687568,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2687561,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2692567,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2692544,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2692539,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2692362,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2691906,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2687814,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2687808,110,994403586,2.01801E+13,,,37.0582,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2687791,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2687784,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2687781,110,994403586,2.01801E+13,,,37.0582,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2678263,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2678250,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2678227,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2678222,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2728643,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2728457,110,994403586,2.01801E+13,,,37.0582,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2728451,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2728445,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2728426,110,994403586,2.01801E+13,,,37.0582,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2702984,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2702978,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2702786,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2707961,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2707958,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2707768,110,994403586,2.01801E+13,,,37.0582,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2707762,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2707759,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2703202,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2703195,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2703189,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2703001,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2702995,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2684195,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2684176,110,994403586,2.01801E+13,,,37.0582,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2684168,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2684165,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2684143,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2684410,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2684403,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2684379,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2684376,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2684621,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2684616,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2684612,110,994403586,2.01801E+13,,,37.0582,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2684591,110,994403586,2.01801E+13,,,37.0582,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2684416,110,994403586,2.01801E+13,,,37.0582,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2681678,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2681656,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2681650,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2681644,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2681626,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2708179,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2708175,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2707986,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2707980,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2707977,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2684828,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2684825,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2684634,110,994403586,2.01801E+13,,,37.0582,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
